"COUNTRY","Country","SEX","Sex","AGE","Age","SERIES","Series","FREQ","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,22.7503467236153,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,20.5486165684219,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,20.0281502387207,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,20.1128207477877,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,20.4293205314368,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","units",,,45.9962343559641,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","units",,,45.7337502792048,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,43.4931886144645,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,41.2134583563155,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,39.4083107497742,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,36.5173674588665,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,35.059016010284,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,34.4944062392898,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,32.3281651177196,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,31.3106766326693,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,30.9623467862717,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,30.0774468889364,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,30.488332751479,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,30.789015538015,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2000","2000","PC","Percentage","0","units",,,36.9612328437274,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2001","2001","PC","Percentage","0","units",,,39.0720390720391,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,37.3822256175197,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,33.110278372591,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,32.6934097421203,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,29.8811013767209,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,26.6,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,20.1091224452168,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,18.828290614762,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,27.339970992905,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,33.6335300735894,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,33.4114018630758,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,34.0310901493555,,
"SVK","Slovak Republic","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,33.6473733425712,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2000","2000","PC","Percentage","0","units",,,74.733893557423,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2001","2001","PC","Percentage","0","units",,,74.830191883172,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,75.0530605314543,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,76.018675721562,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,74.6520543378615,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2005","2005","PC","Percentage","0","units",,,75.2755645460926,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2006","2006","PC","Percentage","0","units",,,77.1746239372139,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,78.0079838315781,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,80.1090282982098,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,77.7558151304735,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,75.7888184191906,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,76.4968638612583,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,76.3599886635976,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,75.9915932970483,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","units",,,88.3990519284637,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","units",,,88.9539820003396,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,88.6365565837508,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,89.4864176570458,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,88.8699058254854,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,87.9329562812203,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,87.5286134728581,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,86.768490510682,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,87.8455295468397,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,87.2034334068871,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,86.9231540789255,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,87.0179651009176,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,87.1231350075935,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,87.175457673294,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2000","2000","PC","Percentage","0","units",,,15.4584897382148,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2001","2001","PC","Percentage","0","units",,,15.877636728071,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,15.3249365451846,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,15.050040316843,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,15.9984995545553,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,14.3943661971831,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,11.8292625974875,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,10.0964147555678,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,8.80693791538337,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,10.83399805181,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,12.8094013358339,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,12.0907231368346,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,12.3539474825576,,
"SVK","Slovak Republic","MW","All persons","2554","25 to 54","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,12.8291432872761,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2000","2000","PC","Percentage","0","units",,,28.1864369339518,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2001","2001","PC","Percentage","0","units",,,26.5583259127338,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,25.2894033837934,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,25.4007123775601,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,24.6171428571429,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2005","2005","PC","Percentage","0","units",,,22.992785664417,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2006","2006","PC","Percentage","0","units",,,22.3495702005731,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,24.0952346579083,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,21.4467477048956,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,18.623224929599,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,17.3156428751628,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,15.0235474132958,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,15.9493783574681,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,16.2203632379665,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","units",,,42.5668212944555,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","units",,,41.3178984861977,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,39.2030276046305,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,37.1326803205699,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,35.5885714285714,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,32.2783337212008,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,30.611270296084,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,30.0816881413842,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,26.7651261573394,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,25.3543871791207,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,25.4778508873546,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,22.6954462417007,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,23.6279916349846,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,23.7017804726991,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2000","2000","PC","Percentage","0","units",,,33.7830825116762,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2001","2001","PC","Percentage","0","units",,,35.7219827586207,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,35.4911981828506,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,31.5947242206235,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,30.8285163776493,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,28.7671232876712,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,26.9890795631825,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,19.9006566896761,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,19.8705525286137,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,26.5483137177332,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,32.0364855272896,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,33.8036923649843,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,32.4979515658335,,
"SVK","Slovak Republic","WOMEN","Women","1524","15 to 24","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,31.5647900095526,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2000","2000","PC","Percentage","0","units",,,69.8215671062839,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2001","2001","PC","Percentage","0","units",,,70.6722189173111,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,70.6042321747259,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,71.5220531996261,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,69.3160967472894,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2005","2005","PC","Percentage","0","units",,,69.1474406681551,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2006","2006","PC","Percentage","0","units",,,70.2476627849762,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,70.9573025093622,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,73.7152725204303,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,71.2342424591024,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,70.0901302786289,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,70.3623829365098,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,69.5548635647857,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,69.5782320930526,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","units",,,82.9066459787949,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","units",,,83.9211353786012,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,83.8701453216623,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,84.8474547463245,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,84.0366972477064,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,82.07227321591,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,81.1710677382319,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,80.5256587935796,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,82.2140469048603,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,80.7608492571081,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,80.8266799300579,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,80.4026057111354,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,80.3126901883704,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,80.5226390834382,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2000","2000","PC","Percentage","0","units",,,15.7829070492826,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2001","2001","PC","Percentage","0","units",,,15.7873417721519,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,15.8172053906171,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,15.7051282051282,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,17.5168717745137,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,15.7481108312343,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,13.4572640937563,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,11.8823694553622,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,10.3373750647075,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,11.7960706030679,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,13.2834228261258,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,12.4874345623789,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,13.3949274994433,,
"SVK","Slovak Republic","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,13.5917142246728,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,34.3623306096423,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,33.6692417622445,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,38.8243547909652,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2005","2005","PC","Percentage","0","units",,,38.0613259172452,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2006","2006","PC","Percentage","0","units",,,39.2433541901816,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,43.1864802231587,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,42.9960043542642,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,39.1263648198306,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,37.6146202903556,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,35.6652917838882,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,30.4067844041923,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,29.6692346012674,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,40.4467190061932,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,39.8769841584269,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,45.0729574406191,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,44.5413860537746,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,44.4144931219417,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,47.6481896750984,,
